,id,words,ner,task
306,479,"['В', 'связи', 'с', 'отсутствием', 'улучшения', 'состояния', ',', 'сохранением', 'кашля', ',', 'болей', 'в', 'грудной', 'клетке', 'и', 'повышения', 'температуры', 'тела', '7.03', ',', 'вызвал', 'скорую', 'помощь', 'и', 'был', 'госпитализирован', 'в', 'терапевтическое', 'отделение', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
307,775,"['Язык', 'влажный', ',', 'чистый', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",314
308,425,"['Очаговых', 'изменений', 'миокарда', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O']",293
309,408,"['Больной', 'страдает', 'ИБС', ',', 'хронической', 'сердечной', 'недостаточностью', ';', 'принимает', 'постоянную', 'терапию', '(', 'Периндоприл', '2,5', 'мг', '2', 'раза', ',', 'Гидрохлортиазид', '12,5', 'мг', ',', 'Верошпирон', '50', 'мг', ',', 'Симвастатин', '20', 'мг', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
310,600,"['Спустя', 'год', 'возник', 'артрит', ',', 'появилось', 'генерализованное', 'увеличение', 'лимфоузлов', '.']","['O', 'O', 'O', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O']",304
311,269,"['Известно', ',', 'что', '«', 'желтухой', '»', 'заболели', 'ещѐ', 'несколько', 'человек', 'по', 'месту', 'учѐбы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",286
313,2,"['Объективно', ':', 'слизистая', 'оболочка', 'нѐбных', 'миндалин', 'и', 'передних', 'нѐбных', 'дужек', 'гиперемирована', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",270
314,606,"['Отмечается', 'скованность', ',', 'отѐчность', 'в', 'межфаланговых', 'суставах', 'кистей', '.']","['O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
315,160,"['При', 'спинномозговой', 'пункции', 'получена', 'под', 'высоким', 'давлением', 'мутная', 'жидкость', 'с', 'высоким', 'нейтрофильным', '(', '99%', ')', 'плеоцитозом', '–', '15400', 'кл', '/', 'мл', ';', 'белок', '–', '2,64', 'г', '/', 'л', ';', 'реакция', 'Панди', '(', '+', '+', '+', '+', ')', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
316,190,"['Заболевание', 'связывает', 'с', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O']",281
317,261,"['Лечился', 'амбулаторно', ',', 'диагноз', '«', 'ОРВИ', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",286
318,204,"['Рентгенография', 'грудной', 'клетки', '–', 'без', 'патологии', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'O']",281
319,655,"['Днѐм', 'переохладился', ',', 'вечером', 'внезапно', 'почувствовал', 'озноб', ',', 'общую', 'слабость', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O']",307
321,406,"['При', 'обращении', 'к', 'врачу-терапевту', 'участковому', 'предъявляет', 'жалобы', 'на', 'повышение', 'температуры', 'тела', 'до', '38', '°', 'С', ',', 'небольшую', 'мокроту', 'слизистого', 'характера', ',', 'головную', 'боль', ',', 'одышку', ',', 'сердцебиение', 'и', 'слабость', 'в', 'конечностях', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",293
322,576,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '370', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '303', '[', 'K003201', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '56', 'лет', 'в', 'течение', '12', 'лет', 'отмечает', 'повышение', 'уровня', 'мочевой', 'кислоты', 'до', '850', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
323,358,"['Масса', 'тела', 'повышена', 'по', 'абдоминальному', 'типу', ',', 'рост', '172', 'см', ',', 'вес', '86', 'кг', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",291
324,488,"['Предложите', 'рекомендации', 'по', 'оптимизации', 'антибактериальной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",296
325,11,"['В', 'глотке', 'определяется', 'гиперемия', 'слизистой', 'оболочки', ',', 'инфильтрация', 'паратонзиллярной', 'области', 'справа', ',', 'асимметрия', 'зева', 'за', 'счѐт', 'смещения', 'правой', 'миндалин', 'медиально', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",270
326,343,"['ЭКГ', ':', 'ритм', 'синусовый', ',', 'ЧСС', '–', '70', 'уд', '/', 'мин', ',', 'гипертрофия', 'левого', 'желудочка', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O']",290
327,513,"['Меры', 'санитарно-гигиенических', 'и', 'профилактических', 'мероприятий', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
330,675,"['В', 'процессе', 'лечения', 'неоднократно', 'применялись', 'короткие', 'курсы', 'кортикостероидной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
331,301,"['Пульс', '–', '52', 'уд', '/', 'мин', ',', 'АД', '–', '110', '/', '60', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",288
335,502,"['Связывает', 'данное', 'состояние', 'с', 'недавним', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
336,61,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '339', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '275', '[', 'K000314', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'К', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",275
337,685,"['Дыхание', 'резко', 'ослаблено', ',', 'местами', 'определяется', 'с', 'трудом', '.']","['PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",308
338,650,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",306
339,591,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",303
340,174,"['При', 'объективном', 'осмотре', 'выявлены', 'гиперемия', 'и', 'одутловатость', 'лица', ',', 'заложенность', 'носа', ',', 'в', 'зеве', 'разлитая', 'умеренная', 'гиперемия', 'задней', 'стенки', 'глотки', 'и', 'еѐ', 'зернистость', '.']","['O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",280
343,568,"['ЧДД', '–', '17', 'в', 'мин', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
344,454,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '361', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '295', '[', 'K001993', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Вызов', 'врача-терапевта', 'участкового', 'на', 'дом', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
346,95,"['Составьте', 'и', 'обоснуйте', 'план', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",276
347,178,"['Печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",280
348,444,"['Живот', 'напряжѐнный', ',', 'резко', 'болезненный', 'локально', 'в', 'зоне', 'Шофара', '.']","['PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",294
349,216,"['Печень', 'увеличена', 'на', '3', 'см', ',', 'плотно-эластичной', 'консистенции', ',', 'чувствительная', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",282
350,677,"['Неделю', 'назад', 'переболела', 'острой', 'респираторной', 'вирусной', 'инфекцией', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
351,74,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '340', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '276', '[', 'K000317', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",276
352,761,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'O']",313
353,367,"['Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '1018', ',', 'белок', '–', 'нет', ',', 'в', 'мочевом', 'осадке', 'лейкоциты', '–', '2', '–', '4', 'в', 'поле', 'зрения', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
355,739,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
356,22,"['Оба', 'препарата', 'больная', 'принимала', 'одновременно', '.']","['O', 'O', 'O', 'O', 'O', 'O']",271
357,357,"['Объективно', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O']",291
358,458,"['Постоянная', 'форма', 'фибрилляции', 'предсердий', '.']","['O', 'O', 'O', 'O', 'O']",295
360,564,"['60', 'лет', 'обратился', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'лихорадку', 'до', '38', '°', 'С', ',', 'ночное', 'потоотделение', ',', 'потерю', 'в', 'весе', ',', 'кожный', 'зуд', 'в', 'области', 'шеи', ',', 'паха', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",302
361,47,"['Предположите', 'альтернативные', 'антиангинальные', 'препараты', 'в', 'данной', 'ситуации', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
362,708,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
363,93,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",276
365,559,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",301
367,192,"['Общее', 'состояние', 'средней', 'тяжести', '.']","['O', 'O', 'O', 'O', 'O']",281
368,159,"['Пульс', '–', '116', 'уд', '/', 'мин', ',', 'ритмичный', ',', 'АД', '–', '130', '/', '90', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",279
369,111,"['Живот', 'мягкий', ',', 'безболезненный', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",277
370,250,"['Язык', 'обложен', 'густым', 'серым', 'налѐтом', 'у', 'корня', ',', 'на', 'боковых', 'поверхностях', 'отпечатки', 'зубов', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",285
371,272,"['Перечислите', 'и', 'обоснуйте', 'клинические', 'синдромы', 'периода', 'разгара', 'болезни', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",286
372,72,"['Препараты', 'выбора', 'для', 'купирования', 'гипертонического', 'криза', 'у', 'данного', 'больного', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",275
373,167,"['АД', '–', '100', '/', '60', 'мм', 'рт.ст', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
374,608,"['Сердце', 'расширено', 'в', 'поперечнике', '(', '14,5', 'см', ')', ',', 'тоны', 'глухие', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",304
375,480,"['Рентгенография', 'лѐгких', '(', '7.03', '.']","['O', 'O', 'O', 'O', 'O']",296
376,727,"['Иногда', 'замечала', 'в', 'мокроте', 'прожилки', 'крови', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
380,405,"['65', 'лет', ',', 'пенсионер', '.']","['O', 'O', 'O', 'O', 'O']",293
381,4,"['Задняя', 'стенка', 'глотки', 'умеренно', 'гиперемирована', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",270
382,97,"['Назовите', 'методы', 'профилактики', 'данного', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O']",276
383,131,"['Температура', '37,5', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'O']",278
384,36,"['Данные', 'бактериологического', 'анализа', 'показали', 'чувствительность', 'кишечной', 'палочки', 'к', 'Имипенему', 'и', 'Меропенему', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",272
385,694,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
386,705,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
387,646,"['При', 'рентгенографии', '–', 'затемнение', 'над', 'диафрагмой', 'и', 'в', 'нижней', 'доле', 'слева', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",306
389,201,"['Печень', 'и', 'селезѐнка', 'не', 'пальпируются', '.']","['PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",281
391,432,"['Какие', 'группы', 'антибиотиков', 'рекомендованы', 'пациенту', 'для', 'стартовой', 'антибактериальной', 'терапии', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
392,517,"['Температура', 'тела', 'достигает', '39', '–', '40', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
394,222,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '347', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '283', '[', 'K000345', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'Б', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",283
