,id,words,ner,task
301,754,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '380', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '313', '[', 'K003191', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",313
303,374,"['Через', '6', 'месяцев', 'регулярной', 'антигипертензивной', 'терапии', '(', 'комбинация', 'Амлодипина', 'в', 'дозе', '5', 'мг', '/', 'сутки', 'и', 'ингибитора', 'АПФ', 'Эналаприла', '20', 'мг', '/', 'сутки', ')', '+', 'соблюдение', 'диеты', '–', 'АД', 'в', 'пределах', '120', '–', '130', '/', '70', '–', '80', 'мм', 'рт.ст', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",291
305,409,"['Контактов', 'с', 'больными', 'туберкулѐзом', 'и', 'инфекционными', 'болезнями', 'не', 'было', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
306,479,"['В', 'связи', 'с', 'отсутствием', 'улучшения', 'состояния', ',', 'сохранением', 'кашля', ',', 'болей', 'в', 'грудной', 'клетке', 'и', 'повышения', 'температуры', 'тела', '7.03', ',', 'вызвал', 'скорую', 'помощь', 'и', 'был', 'госпитализирован', 'в', 'терапевтическое', 'отделение', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
307,775,"['Язык', 'влажный', ',', 'чистый', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",314
308,425,"['Очаговых', 'изменений', 'миокарда', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O']",293
309,408,"['Больной', 'страдает', 'ИБС', ',', 'хронической', 'сердечной', 'недостаточностью', ';', 'принимает', 'постоянную', 'терапию', '(', 'Периндоприл', '2,5', 'мг', '2', 'раза', ',', 'Гидрохлортиазид', '12,5', 'мг', ',', 'Верошпирон', '50', 'мг', ',', 'Симвастатин', '20', 'мг', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
310,600,"['Спустя', 'год', 'возник', 'артрит', ',', 'появилось', 'генерализованное', 'увеличение', 'лимфоузлов', '.']","['O', 'O', 'O', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O']",304
311,269,"['Известно', ',', 'что', '«', 'желтухой', '»', 'заболели', 'ещѐ', 'несколько', 'человек', 'по', 'месту', 'учѐбы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",286
312,389,"['ЧСС', '–', '100', 'уд', '/', 'мин', ',', 'АД', '–', '110', '/', '70', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",292
313,2,"['Объективно', ':', 'слизистая', 'оболочка', 'нѐбных', 'миндалин', 'и', 'передних', 'нѐбных', 'дужек', 'гиперемирована', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",270
314,606,"['Отмечается', 'скованность', ',', 'отѐчность', 'в', 'межфаланговых', 'суставах', 'кистей', '.']","['O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
316,190,"['Заболевание', 'связывает', 'с', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O']",281
318,204,"['Рентгенография', 'грудной', 'клетки', '–', 'без', 'патологии', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'O']",281
319,655,"['Днѐм', 'переохладился', ',', 'вечером', 'внезапно', 'почувствовал', 'озноб', ',', 'общую', 'слабость', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O']",307
320,274,"['Составьте', 'и', 'обоснуйте', 'план', 'лабораторной', 'диагностики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",286
322,576,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '370', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '303', '[', 'K003201', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '56', 'лет', 'в', 'течение', '12', 'лет', 'отмечает', 'повышение', 'уровня', 'мочевой', 'кислоты', 'до', '850', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
323,358,"['Масса', 'тела', 'повышена', 'по', 'абдоминальному', 'типу', ',', 'рост', '172', 'см', ',', 'вес', '86', 'кг', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",291
326,343,"['ЭКГ', ':', 'ритм', 'синусовый', ',', 'ЧСС', '–', '70', 'уд', '/', 'мин', ',', 'гипертрофия', 'левого', 'желудочка', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O']",290
327,513,"['Меры', 'санитарно-гигиенических', 'и', 'профилактических', 'мероприятий', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",298
328,65,"['Объективно', ':', 'кожные', 'покровы', 'лица', 'и', 'верхней', 'половины', 'туловища', 'гиперемированы', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",275
329,110,"['Пульс', '–', '102', 'уд', '/', 'мин', ',', 'ритмичный', ',', 'АД', '–', '115', '/', '80', 'мм', 'рт.ст', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",277
331,301,"['Пульс', '–', '52', 'уд', '/', 'мин', ',', 'АД', '–', '110', '/', '60', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",288
332,33,"['Препарат', 'какой', 'группы', 'антибактериальных', 'химиотерапевтических', 'средств', 'Вы', 'бы', 'рекомендовали', 'пациентке', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",272
333,703,"['Депрессия', 'сегмента', 'SТ', 'и', 'отрицательный', 'зубец', 'Т', 'в', 'V1', '–', 'V3', 'отведениях', ',', 'высокие', 'зубцы', 'Р', 'в', 'стандартных', 'отведениях', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",309
334,21,"['В', 'связи', 'с', 'обострением', 'хронического', 'пиелонефрита', 'пациентке', 'назначен', 'Ципрофлоксацин', 'по', '250', 'мг', '2', 'раза', 'в', 'сутки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",271
335,502,"['Связывает', 'данное', 'состояние', 'с', 'недавним', 'переохлаждением', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
336,61,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '339', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '275', '[', 'K000314', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'К', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",275
338,650,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",306
339,591,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",303
340,174,"['При', 'объективном', 'осмотре', 'выявлены', 'гиперемия', 'и', 'одутловатость', 'лица', ',', 'заложенность', 'носа', ',', 'в', 'зеве', 'разлитая', 'умеренная', 'гиперемия', 'задней', 'стенки', 'глотки', 'и', 'еѐ', 'зернистость', '.']","['O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",280
341,778,"['Общий', 'анализ', 'крови', ',', 'мочи', ',', 'биохимический', 'анализ', 'крови', '–', 'без', 'существенных', 'изменений', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",314
342,142,"['В', 'анализе', 'мочи', 'определяются', 'желчные', 'пигменты', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",278
344,454,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '361', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '295', '[', 'K001993', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Вызов', 'врача-терапевта', 'участкового', 'на', 'дом', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
345,57,"['Какая', 'группа', 'препаратов', 'является', 'важнейшей', 'при', 'ИБС', ',', 'ХСН', 'и', 'фибрилляции', 'предсердий', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
346,95,"['Составьте', 'и', 'обоснуйте', 'план', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",276
348,444,"['Живот', 'напряжѐнный', ',', 'резко', 'болезненный', 'локально', 'в', 'зоне', 'Шофара', '.']","['PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",294
349,216,"['Печень', 'увеличена', 'на', '3', 'см', ',', 'плотно-эластичной', 'консистенции', ',', 'чувствительная', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",282
350,677,"['Неделю', 'назад', 'переболела', 'острой', 'респираторной', 'вирусной', 'инфекцией', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
351,74,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '340', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '276', '[', 'K000317', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",276
352,761,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'O']",313
353,367,"['Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '1018', ',', 'белок', '–', 'нет', ',', 'в', 'мочевом', 'осадке', 'лейкоциты', '–', '2', '–', '4', 'в', 'поле', 'зрения', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
354,607,"['Дыхание', 'ослабленное', 'в', 'нижних', 'отделах', 'с', 'обеих', 'сторон', ',', 'там', 'же', 'притупление', 'при', 'перкуссии', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O']",304
355,739,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
356,22,"['Оба', 'препарата', 'больная', 'принимала', 'одновременно', '.']","['O', 'O', 'O', 'O', 'O', 'O']",271
357,357,"['Объективно', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O']",291
358,458,"['Постоянная', 'форма', 'фибрилляции', 'предсердий', '.']","['O', 'O', 'O', 'O', 'O']",295
359,748,"['Госпитализирован', 'для', 'обследования', 'и', 'уточнения', 'диагноза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",312
360,564,"['60', 'лет', 'обратился', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'лихорадку', 'до', '38', '°', 'С', ',', 'ночное', 'потоотделение', ',', 'потерю', 'в', 'весе', ',', 'кожный', 'зуд', 'в', 'области', 'шеи', ',', 'паха', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",302
361,47,"['Предположите', 'альтернативные', 'антиангинальные', 'препараты', 'в', 'данной', 'ситуации', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
362,708,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
364,35,"['Через', '2', 'дня', 'антибиотикотерапии', 'клинический', 'эффект', 'незначительный', ',', 'бактериологически', 'выяснено', ',', 'что', 'кишечная', 'палочка', '–', 'продуцент', 'ß-лактамаз', 'расширенного', 'спектра', ',', 'разрушающего', 'все', 'пенициллины', 'и', 'цефалоспорины', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",272
365,559,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",301
366,577,"['Отмечал', 'несколько', 'приступов', 'артрита', 'в', 'области', 'локтевых', 'и', 'плечевых', 'суставов', 'за', 'последние', '2', 'года', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O']",303
367,192,"['Общее', 'состояние', 'средней', 'тяжести', '.']","['O', 'O', 'O', 'O', 'O']",281
368,159,"['Пульс', '–', '116', 'уд', '/', 'мин', ',', 'ритмичный', ',', 'АД', '–', '130', '/', '90', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",279
370,250,"['Язык', 'обложен', 'густым', 'серым', 'налѐтом', 'у', 'корня', ',', 'на', 'боковых', 'поверхностях', 'отпечатки', 'зубов', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",285
371,272,"['Перечислите', 'и', 'обоснуйте', 'клинические', 'синдромы', 'периода', 'разгара', 'болезни', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",286
372,72,"['Препараты', 'выбора', 'для', 'купирования', 'гипертонического', 'криза', 'у', 'данного', 'больного', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",275
